name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
college park,2023-04-27T07:00:00,50.5,50.5,47.5,89.27,0,0,,0,0,4.7,1.6,96,1020.7,60.4,9.1,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T08:00:00,53.4,53.4,48.8,84.54,0,0,,0,0,6.9,3,70,1021,56.4,9.7,170,0.6,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T09:00:00,57.1,57.1,49.6,76.02,0,0,,0,0,4.7,2.1,91,1021.7,23.5,9.9,194,0.7,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T10:00:00,59.8,59.8,50.8,72.03,0,0,,0,0,5.8,3.4,149,1021.5,56.2,9.9,496,1.8,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T11:00:00,63.1,63.1,50.6,63.67,0,0,,0,0,6.9,4,65,1021.4,68,9.5,380,1.4,4,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T12:00:00,64.8,64.8,50.1,58.91,0,0,,0,0,5.8,2.1,61,1021.1,90.7,9.5,577,2.1,6,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T13:00:00,66.6,66.6,50.8,56.64,0,0,,0,0,6.9,3.9,146,1020.7,75.5,9.9,525,1.9,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T14:00:00,68.3,68.3,51.4,54.82,0,0,,0,0,6.9,5.4,124,1020.3,81.8,9.9,581,2.1,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T15:00:00,69.2,69.2,50.2,50.78,0,0,,0,0,8.1,6.3,130,1019.6,82.7,9.9,631,2.3,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T16:00:00,69.3,69.3,52.3,54.73,0,0,,0,0,9.2,8,134,1018.9,66.3,9.9,652,2.3,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T17:00:00,67.5,67.5,54,61.98,0,0,,0,0,9.2,10.5,84,1018.7,56.4,9.9,622,2.2,6,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T18:00:00,66.3,66.3,53.4,63.23,0,0,,0,0,9.2,12.8,110,1018.4,46.3,9.9,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T19:00:00,64.1,64.1,52.7,66.43,0,0,,0,0,9.2,12.4,91,1017.9,51.5,9.9,266,1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T20:00:00,62.5,62.5,53.7,72.87,0,0,,0,0,10.3,12,76,1018.1,61.6,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T21:00:00,60.9,60.9,54.5,79.32,0,0,,0,0,10.3,11.2,86,1019,79.8,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-27T22:00:00,59.5,59.5,53.5,80.48,0,0,,0,0,11.4,10.3,80,1019,70,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-27T23:00:00,58.7,58.7,53.4,82.54,0,0,,0,0,12.8,11.1,90,1019.2,61.3,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T00:00:00,57.4,57.4,54.2,89.07,0,0,,0,0,10.3,8.6,76,1019.1,73.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T01:00:00,57.2,57.2,54.1,89.49,0,0,,0,0,10.3,9.7,86,1018.9,63.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T02:00:00,56.2,56.2,54,92.12,0,0,,0,0,10.3,6.5,86,1018.3,73.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T03:00:00,56.1,56.1,53.2,90.01,0,0,,0,0,10.3,7.2,72,1017.9,73.5,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T04:00:00,55.3,55.3,53.1,92.09,0,0,,0,0,11.4,10,64,1017,95.9,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T05:00:00,55.3,55.3,53.1,92.21,0,0,,0,0,13.9,8.6,69,1016.7,100,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T06:00:00,55.4,55.4,53.8,94.15,0.026,100,rain,0,0,15,9.4,70,1016.1,100,7.5,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T07:00:00,55.4,55.4,54.3,96.06,0.071,100,rain,0,0,18.3,11.3,64,1015.6,100,4.9,3,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T08:00:00,55,55,53.4,94.34,0.062,100,rain,0,0,21.9,11.3,74,1015.9,100,5.7,4,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T09:00:00,55,55,53.3,93.84,0.049,100,rain,0,0,24.2,12.6,80,1015.5,100,7,12,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T10:00:00,55.2,55.2,53.6,94.57,0.045,100,rain,0,0,24.2,11.8,86,1015.3,100,7,79,0.3,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T11:00:00,55.3,55.3,53.6,94.12,0.113,100,rain,0,0,30,14.2,70,1014.9,100,3.7,63,0.2,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KADW,72033493764,74594013705"
college park,2023-04-28T12:00:00,55.2,55.2,53.6,94.57,0.15,100,rain,0,0,24.2,14.5,66,1014.3,100,2.9,77,0.3,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T13:00:00,54.5,54.5,53.3,95.65,0.088,100,rain,0,0,31.3,19.3,55,1012.9,100,7.3,117,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T14:00:00,54,54,52.8,95.64,0.108,100,rain,0,0,27.6,14.9,44,1012.2,100,4.2,95,0.3,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T15:00:00,54.8,54.8,53.1,93.7,0.176,100,rain,0,0,29.1,20.7,50,1010.6,100,1.6,118,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,PWDM2,74594013705"
college park,2023-04-28T16:00:00,53.9,53.9,52.9,96.15,0.098,100,rain,0,0,31.2,16.7,57,1010.4,100,3.7,117,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T17:00:00,53.8,53.8,52.6,95.49,0.05,100,rain,0,0,30,17.1,53,1009.8,100,4.8,108,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T18:00:00,52.9,52.9,51.9,96.42,0.033,100,rain,0,0,30.5,17.6,53,1009.7,100,3.5,62,0.2,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T19:00:00,53.6,53.6,52.3,95.62,0.022,100,rain,0,0,24,17.3,39,1008.9,100,3.8,41,0.1,0,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KADW,74594013705"
college park,2023-04-28T20:00:00,53.3,53.3,52.8,97.97,0.044,100,rain,0,0,21.9,13.1,49,1009.3,100,3.6,18,0.1,0,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-28T21:00:00,54.2,54.2,53.1,96.03,0.051,100,rain,0,0,20.8,12.9,48,1009.4,100,4.1,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-28T22:00:00,55.6,55.6,54.3,95.32,0.014,100,rain,0,0,18.3,11,53,1009.1,100,6.5,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,PWDM2,74594013705"
college park,2023-04-28T23:00:00,55.6,55.6,54.5,96.11,0.042,100,rain,0,0,17.2,10,69,1009.4,100,4.8,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T00:00:00,55.5,55.5,54.5,96.62,0.052,100,rain,0,0,16.1,9,53,1009,100,5.1,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T01:00:00,55.5,55.5,54.5,96.5,0.026,100,rain,0,0,13.9,6.6,41,1008.5,100,4.1,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T02:00:00,55,55,54.4,97.99,0.008,100,rain,0,0,12.8,6.8,36,1008.3,100,3.2,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T03:00:00,55,55,54.4,97.95,0.008,100,rain,0,0,13.9,6.4,20,1008.2,100,5,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,72033493764,74594013705"
college park,2023-04-29T04:00:00,54.6,54.6,53.8,97.36,0.007,100,rain,0,0,10.3,6.7,351,1007.9,100,5,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,74594013705"
college park,2023-04-29T05:00:00,54.3,54.3,53.6,97.54,0.002,100,rain,0,0,8.1,7,343,1008.5,100,4.5,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T06:00:00,53.8,53.8,53.2,97.65,0.006,100,rain,0,0,6.9,8.9,340,1008.8,100,6.1,0,0,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T07:00:00,54,54,52.4,94.21,0.002,100,rain,0,0,6.9,8,354,1009.4,100,4.7,16,0.1,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,72033493764,74594013705"
college park,2023-04-29T08:00:00,53.8,53.8,52.5,95.29,0,0,,0,0,6.9,5.8,357,1010.6,100,9.6,75,0.3,1,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T09:00:00,54.6,54.6,52.9,94.13,0,0,,0,0,6.9,5.4,25,1010,100,9.9,87,0.3,1,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T10:00:00,55.4,55.4,53.3,92.7,0,0,,0,0,6.9,3.3,335,1010.7,100,8.8,193,0.7,2,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T11:00:00,56.5,56.5,54.4,92.64,0,0,,0,0,6.9,4.5,320,1010.8,100,9.9,232,0.8,2,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T12:00:00,58.2,58.2,54.6,87.77,0,0,,0,0,6.9,3.4,300,1010.5,100,9.9,331,1.2,3,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T13:00:00,60.4,60.4,54.8,81.91,0,0,,0,0,6.9,5.4,342,1010,100,9.9,394,1.4,4,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T14:00:00,63,63,54.9,74.85,0,0,,0,0,6.9,4,19,1008.7,100,9.9,488,1.8,5,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T15:00:00,64.5,64.5,55.2,71.83,0,0,,0,0,6.9,3.6,348,1008.5,86.8,9.9,521,1.9,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T16:00:00,65.4,65.4,55,69.25,0,0,,0,0,6.9,3,107,1008.4,90.7,9.9,385,1.4,4,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T17:00:00,65.8,65.8,55.2,68.72,0,0,,0,0,6.9,4.6,176,1008.2,90.7,9.9,365,1.3,4,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T18:00:00,66.2,66.2,55.2,67.69,0,0,,0,0,6.9,2.7,125,1007.4,41.9,9.9,254,0.9,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T19:00:00,64.7,64.7,55.9,73.02,0,0,,0,0,9.2,5.1,144,1007.6,41.9,9.9,235,0.8,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T20:00:00,62.1,62.1,57,83.37,0,0,,0,0,9.2,8.4,110,1007.6,27.6,9.9,30,0.1,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-29T21:00:00,60.1,60.1,56.2,87.11,0,0,,0,0,9.2,8.3,116,1008.2,66.3,9.9,12,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T22:00:00,59.2,59.2,55.9,88.86,0,0,,0,0,10.3,4.7,106,1008.2,74.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-29T23:00:00,58.8,58.8,55.6,89.05,0,0,,0,0,11.4,5.1,99,1007,61.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T00:00:00,59,59,55.8,89.17,0,0,,0,0,8.1,6.1,78,1006.1,55.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T01:00:00,58.7,58.7,56,90.98,0,0,,0,0,8.1,7.9,139,1006.1,57.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T02:00:00,59.2,59.2,57,92.32,0,0,,0,0,9.2,7.2,150,1004.9,73.2,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T03:00:00,59.5,59.5,57.3,92.33,0,0,,0,0,9.2,3.9,93,1003.3,81.6,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T04:00:00,59.9,59.9,57.7,92.46,0,0,,0,0,9.2,3.5,82,1002.6,100,9.7,0,0,0,3,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T05:00:00,59.9,59.9,57.8,92.79,0,0,,0,0,9.2,4,46,1001.6,95.9,9.7,0,0,0,3,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T06:00:00,59.8,59.8,57.9,93.61,0,0,,0,0,10.3,5.4,46,1000.7,100,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T07:00:00,60.5,60.5,58.6,93.53,0,0,,0,0,11.4,7.6,72,1000,100,9.6,28,0.1,0,10,Overcast,cloudy,"KDCA,72405013743,KADW"
college park,2023-04-30T08:00:00,59.7,59.7,58.6,96.12,0.081,100,rain,0,0,12.8,5.6,178,999.9,100,3.9,9,0,0,3,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T09:00:00,60.3,60.3,59.3,96.53,0.102,100,rain,0,0,12.8,7.4,59,999.3,100,7.8,41,0.1,0,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T10:00:00,60.1,60.1,59.5,97.86,0.071,100,rain,0,0,12.8,6.2,44,997.7,95.6,5,67,0.2,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T11:00:00,60.3,60.3,59.2,96.24,0.086,100,rain,0,0,12.8,9.6,49,996.2,100,9.4,101,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T12:00:00,60.1,60.1,59,96.24,0.009,100,rain,0,0,11.4,8.4,49,994.9,100,5.2,116,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T13:00:00,61.4,61.4,60.3,96.21,0.025,100,rain,0,0,11.4,5.4,61,993.3,100,5,121,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T14:00:00,61.8,61.8,60.7,96.06,0.031,100,rain,0,0,11.4,5.4,28,992.3,100,4.8,117,0.4,1,10,"Rain, Overcast",rain,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T15:00:00,61.8,61.8,60.1,94.2,0.011,100,rain,0,0,11.4,7.1,35,991,100,5.9,137,0.5,1,10,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T16:00:00,62.6,62.6,60.5,92.56,0,0,,0,0,11.4,8.7,347,989.3,100,9.9,149,0.5,1,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T17:00:00,62.3,62.3,60,92.05,0.005,100,rain,0,0,13.9,9.8,332,988.8,100,9.9,149,0.5,1,3,"Rain, Overcast",rain,"KDCA,72405013743,PREM2,KADW,72033493764,74594013705"
college park,2023-04-30T18:00:00,61.3,61.3,58.5,90.5,0,0,,0,0,19.5,11.2,322,988.7,100,9.9,196,0.7,2,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,PWDM2,74594013705"
college park,2023-04-30T19:00:00,60.5,60.5,57.4,89.24,0,0,,0,0,24.2,11.3,323,988.7,100,9.9,124,0.4,1,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T20:00:00,60,60,54.6,82.29,0,0,,0,0,28.2,16.4,315,990,100,9.9,11,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,72033493764,PWDM2"
college park,2023-04-30T21:00:00,59.4,59.4,52,76.32,0,0,,0,0,32.3,20.6,305,990.7,95.9,9.9,3,0,0,10,Overcast,cloudy,"KDCA,72405013743,PREM2,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T22:00:00,58.6,58.6,46.9,65.17,0,0,,0,0,33.4,20.4,309,991.7,100,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KGAI,KADW,72033493764,74594013705"
college park,2023-04-30T23:00:00,57.8,57.8,43.2,58.37,0,0,,0,0,30.8,15.8,290,992.4,100,9.9,0,0,0,10,Overcast,cloudy,"KDCA,72405013743,KADW,72033493764,74594013705"
